,orig,ot,pearson,mse
0,0.11107241367227026,0.1130119339357185,0.3115303715541052,0.05825076204325794
1,0.19351731388870527,-0.0765958039963581,0.3115303715541052,0.05825076204325794
2,0.16761593236142228,0.2182376663046441,0.3115303715541052,0.05825076204325794
3,-0.0683313612580038,0.13957390155265215,0.3115303715541052,0.05825076204325794
4,0.1186887649206662,0.16262544477503688,0.3115303715541052,0.05825076204325794
5,0.1693411930621565,0.13239128566528877,0.3115303715541052,0.05825076204325794
6,0.28439682240460945,0.29078227152452657,0.3115303715541052,0.05825076204325794
7,0.21800840810218491,0.1593337944724971,0.3115303715541052,0.05825076204325794
8,-0.056512324847805585,0.26865419191351586,0.3115303715541052,0.05825076204325794
9,0.042008090171493324,0.29931811137167824,0.3115303715541052,0.05825076204325794
10,-0.002378969939075401,-0.007690263464635978,0.31410323978409027,0.06163927376218052
11,0.21311964890755247,-0.11004054089722262,0.31410323978409027,0.06163927376218052
12,0.36335426486452793,0.23254355328689347,0.31410323978409027,0.06163927376218052
13,-0.007111611721001227,0.018634493466620283,0.31410323978409027,0.06163927376218052
14,0.05556029911462044,0.06823205185304478,0.31410323978409027,0.06163927376218052
15,0.09594859841256205,0.2957815256491817,0.31410323978409027,0.06163927376218052
16,0.01594289376699815,0.03972232124840748,0.31410323978409027,0.06163927376218052
17,-0.08382909715651947,-0.1671714013051302,0.31410323978409027,0.06163927376218052
18,0.05176501002880492,-0.0265814647008251,0.31410323978409027,0.06163927376218052
19,0.2871282716058469,0.04178608942251846,0.31410323978409027,0.06163927376218052
20,0.3918146007365617,0.25734085051074135,0.3199002399142243,0.054190252823863166
21,0.5805167932427492,0.07737132938749884,0.3199002399142243,0.054190252823863166
22,-0.03589679223127308,-0.08032681614816567,0.3199002399142243,0.054190252823863166
23,0.33381178830527414,0.053810431025425945,0.3199002399142243,0.054190252823863166
24,0.1747205689941987,-0.11768467747176,0.3199002399142243,0.054190252823863166
25,0.25405292674222424,-0.19273469963460324,0.3199002399142243,0.054190252823863166
26,0.08961713999771821,0.2989804273881362,0.3199002399142243,0.054190252823863166
27,0.15292634923049123,-0.0697047081635562,0.3199002399142243,0.054190252823863166
28,0.18623140221822695,0.07106542247735001,0.3199002399142243,0.054190252823863166
29,0.2648365166450248,0.10798972047876465,0.3199002399142243,0.054190252823863166
30,0.322352841667534,0.10023187248699787,0.31313316512575823,0.04786301168071294
31,-0.08832479017068091,0.0751090555415605,0.31313316512575823,0.04786301168071294
32,0.11722983393096297,0.3214171615184787,0.31313316512575823,0.04786301168071294
33,0.5350310682955934,0.21905339941623914,0.31313316512575823,0.04786301168071294
34,0.2528905069125268,0.2259315761687136,0.31313316512575823,0.04786301168071294
35,0.10819387242039921,0.08569180471072296,0.31313316512575823,0.04786301168071294
36,-0.06133440096447629,-0.011799309652619907,0.31313316512575823,0.04786301168071294
37,0.15435755501727128,0.23946300161036685,0.31313316512575823,0.04786301168071294
38,-0.13021636588617252,0.1273939632810883,0.31313316512575823,0.04786301168071294
39,0.17743061839761562,0.055454289143565365,0.31313316512575823,0.04786301168071294
40,-0.06275805492108366,0.45150166354947774,0.3121532965966175,0.04775201097268352
41,0.0915123376398806,0.1848963250523473,0.3121532965966175,0.04775201097268352
42,0.004627116217429668,0.3411027886069802,0.3121532965966175,0.04775201097268352
43,0.4561289852772975,0.20142906615568387,0.3121532965966175,0.04775201097268352
44,-0.06593507507416178,-0.05128897923667874,0.3121532965966175,0.04775201097268352
45,0.0448997934856674,0.18965696337931054,0.3121532965966175,0.04775201097268352
46,-0.21688358800785051,0.03550895150109214,0.3121532965966175,0.04775201097268352
47,0.09639643056807543,0.31253387019745477,0.3121532965966175,0.04775201097268352
48,0.2206536185465287,0.26791217705091597,0.3121532965966175,0.04775201097268352
49,0.247802383049726,0.0605933791139782,0.3121532965966175,0.04775201097268352
50,0.21411414834751719,0.20928955269894037,0.317781700458022,0.04789368897398047
51,0.20700576145144362,0.3800335680783445,0.317781700458022,0.04789368897398047
52,0.10119898947934518,0.16679464940509342,0.317781700458022,0.04789368897398047
53,0.36693113753484713,0.05934001913113111,0.317781700458022,0.04789368897398047
54,-0.1478575019922469,0.35756102015990715,0.317781700458022,0.04789368897398047
55,0.023683917181297975,-0.04453783604497713,0.317781700458022,0.04789368897398047
56,0.0817413244799514,0.2281055147275358,0.317781700458022,0.04789368897398047
57,0.3616391006834202,0.14469038458200809,0.317781700458022,0.04789368897398047
58,0.18470696694555644,0.28652917602245687,0.317781700458022,0.04789368897398047
59,0.2508282510434956,0.21940021513827498,0.317781700458022,0.04789368897398047
60,-0.09314776078047614,0.09047014583580401,0.32109356981173987,0.047520942125920326
61,0.06321941968540191,0.18610106556620287,0.32109356981173987,0.047520942125920326
62,-0.1372169949005247,-0.18398610577868776,0.32109356981173987,0.047520942125920326
63,-0.014802665208683018,0.1608209393496259,0.32109356981173987,0.047520942125920326
64,0.23888187722033558,-0.024139065928172172,0.32109356981173987,0.047520942125920326
65,0.1651768175861144,0.13120009033958566,0.32109356981173987,0.047520942125920326
66,0.1082431647128843,0.13528108295106284,0.32109356981173987,0.047520942125920326
67,0.07761064732616561,-0.018030081116087518,0.32109356981173987,0.047520942125920326
68,0.10563083695946847,0.29587496866357227,0.32109356981173987,0.047520942125920326
69,0.17299560084986265,0.15991658803125572,0.32109356981173987,0.047520942125920326
70,0.33518337814588667,0.20056829161923376,0.32486125190049353,0.05602521460052979
71,0.4286650840242774,0.26656213072121354,0.32486125190049353,0.05602521460052979
72,0.14477460141307455,0.1547119115540763,0.32486125190049353,0.05602521460052979
73,0.20303410373534692,0.2135167255587876,0.32486125190049353,0.05602521460052979
74,-0.011468437757690547,-0.027210815163576103,0.32486125190049353,0.05602521460052979
75,0.414855704776127,-0.010963024046127059,0.32486125190049353,0.05602521460052979
76,0.01793851166806705,0.13076143107509267,0.32486125190049353,0.05602521460052979
77,0.04271384347450601,0.1610477318243296,0.32486125190049353,0.05602521460052979
78,0.2649378199882113,0.21878562981974736,0.32486125190049353,0.05602521460052979
79,0.36566344458264116,0.41330816118334784,0.32486125190049353,0.05602521460052979
80,0.12131549435473389,0.060850368182333456,0.3197781518533301,0.05711342058624218
81,0.4439974702325764,0.20851421187501515,0.3197781518533301,0.05711342058624218
82,0.12341707921113117,0.2539188395901821,0.3197781518533301,0.05711342058624218
83,-0.05600324898638075,0.14964164494471588,0.3197781518533301,0.05711342058624218
84,0.07853686786789828,0.16270971656218788,0.3197781518533301,0.05711342058624218
85,0.27550802078707365,0.3161245935728408,0.3197781518533301,0.05711342058624218
86,0.18145490847518894,0.043524414465967075,0.3197781518533301,0.05711342058624218
87,0.06993162758988962,-0.11029200381767103,0.3197781518533301,0.05711342058624218
88,-0.07300236525844941,0.44276279685981546,0.3197781518533301,0.05711342058624218
89,0.07848525080574943,0.12391310830273748,0.3197781518533301,0.05711342058624218
90,0.31285013653898197,0.369971031950962,0.32467448297804735,0.055850791678737785
91,0.2005779332491035,0.21239387267180795,0.32467448297804735,0.055850791678737785
92,0.21176463156508135,0.31528145547154984,0.32467448297804735,0.055850791678737785
93,0.2579446074218999,0.31754065988564667,0.32467448297804735,0.055850791678737785
