,orig,ot,pearson,mse
0,0.30399948597090803,0.03433496204150965,0.2373429263203322,0.06339588627658184
1,0.2438857301863977,-0.037677473926683955,0.2373429263203322,0.06339588627658184
2,0.26450232058745926,0.09965461099137217,0.2373429263203322,0.06339588627658184
3,0.5280093199239763,0.20363384423544292,0.2373429263203322,0.06339588627658184
4,0.10250373999932787,0.05230483840533394,0.2373429263203322,0.06339588627658184
5,0.13853743247413017,0.16383275241333434,0.2373429263203322,0.06339588627658184
6,-0.0651865563615647,0.0005473406483857136,0.2373429263203322,0.06339588627658184
7,0.24709821427920137,-0.04286040486195908,0.2373429263203322,0.06339588627658184
8,0.10592932633341316,0.12687714791257237,0.2373429263203322,0.06339588627658184
9,0.4342920446781636,-0.010766182861820933,0.2373429263203322,0.06339588627658184
10,0.2944669258820565,-0.015680389442009404,0.2373429263203322,0.06339588627658184
11,0.2591156105883364,0.04988922060161489,0.2373429263203322,0.06339588627658184
12,0.25390165663607106,-0.19081053019391872,0.2373429263203322,0.06339588627658184
13,0.17793555213464993,0.0606274516896581,0.2373429263203322,0.06339588627658184
14,0.4523711520205587,0.05715403325658311,0.2373429263203322,0.06339588627658184
15,-0.18790605959501874,-0.16292584781060668,0.2373429263203322,0.06339588627658184
16,-0.02728521644888954,-0.12873775924936331,0.2373429263203322,0.06339588627658184
17,0.1321266574491058,-0.08479902328947497,0.2373429263203322,0.06339588627658184
18,0.5012982799131908,0.17252913630658245,0.2373429263203322,0.06339588627658184
19,0.20127602941116185,0.003472216822482496,0.2373429263203322,0.06339588627658184
20,-0.032964115893677884,0.2073823658965171,0.36113545051450746,0.06506735563027298
21,0.05711559220198349,0.03472142259345738,0.36113545051450746,0.06506735563027298
22,0.014418395668747325,0.10170429378023388,0.36113545051450746,0.06506735563027298
23,0.2005413347017089,0.5006513147738746,0.36113545051450746,0.06506735563027298
24,0.48882314979000846,0.2530039183553347,0.36113545051450746,0.06506735563027298
25,0.45195541530110744,0.5243979362220663,0.36113545051450746,0.06506735563027298
26,0.18675957449147473,0.14480119135865505,0.36113545051450746,0.06506735563027298
27,0.2552667749058134,0.08637240715365671,0.36113545051450746,0.06506735563027298
28,0.1738058109915618,0.2094906771388224,0.36113545051450746,0.06506735563027298
29,0.16128879863339693,0.1302194695799802,0.36113545051450746,0.06506735563027298
30,0.1941385711670767,0.06628758479614125,0.5314429805375556,0.051625964540410664
31,0.11662041900361692,0.055107821852802066,0.5314429805375556,0.051625964540410664
32,0.39925520429691336,0.5405088313540292,0.5314429805375556,0.051625964540410664
33,0.16006322185775104,0.24772899640636026,0.5314429805375556,0.051625964540410664
34,-0.09367919072685173,0.11449150749398998,0.5314429805375556,0.051625964540410664
35,0.2953132846587601,0.1251741374394209,0.5314429805375556,0.051625964540410664
36,0.01050871727988165,0.18622418284999195,0.5314429805375556,0.051625964540410664
37,0.1925318132392875,0.29434231377533565,0.5314429805375556,0.051625964540410664
38,0.16466271634166915,-0.08486295102296985,0.5314429805375556,0.051625964540410664
39,0.14503692754214395,0.21140517568295875,0.5314429805375556,0.051625964540410664
40,0.3916857778482195,0.2896359661394597,0.2373429263203322,0.06339588627658184
41,0.24105358200728524,0.09455443890982004,0.2373429263203322,0.06339588627658184
42,0.1683093994914295,0.11340855449022015,0.2373429263203322,0.06339588627658184
43,0.2835395600653838,0.22837389982989678,0.2373429263203322,0.06339588627658184
44,0.014135010418417932,0.0077467129088719215,0.2373429263203322,0.06339588627658184
45,0.17835650953334573,0.051719506290151825,0.2373429263203322,0.06339588627658184
46,0.35588166748683764,0.1448893571231822,0.2373429263203322,0.06339588627658184
47,0.4327347859623,0.1550352862554922,0.2373429263203322,0.06339588627658184
48,0.4352114549732557,0.13502011066231373,0.2373429263203322,0.06339588627658184
49,0.14257090250781304,-0.010090138035108824,0.2373429263203322,0.06339588627658184
50,0.3052575253958868,0.300200861791842,0.4336598404863126,0.0546407252705964
51,0.21782247609819752,0.0679150309951761,0.4336598404863126,0.0546407252705964
52,0.13011390470570525,0.22098752689548437,0.4336598404863126,0.0546407252705964
53,0.22119788668204052,0.20459956709136531,0.4336598404863126,0.0546407252705964
54,0.040866913786665744,-0.12164447332429493,0.4336598404863126,0.0546407252705964
55,0.3298221828621394,0.22267210803200405,0.4336598404863126,0.0546407252705964
56,0.16710391073005568,0.11690715298072757,0.4336598404863126,0.0546407252705964
57,0.45443068380763524,0.42019867033141395,0.4336598404863126,0.0546407252705964
58,0.5323290367614818,0.39896105630125817,0.4336598404863126,0.0546407252705964
59,-0.05499199108877522,-0.0584697020292337,0.4336598404863126,0.0546407252705964
60,0.24767466963589557,0.1677758355035958,0.36113545051450746,0.06506735563027298
61,0.29460707462461405,0.1508873065262681,0.36113545051450746,0.06506735563027298
62,-0.0677064892300458,-0.03252912703860879,0.36113545051450746,0.06506735563027298
63,0.3863791276807573,0.253557445530908,0.36113545051450746,0.06506735563027298
64,0.11566863479605519,0.04091258530787268,0.36113545051450746,0.06506735563027298
65,0.2380811420316653,0.02545741158908904,0.36113545051450746,0.06506735563027298
66,0.35840906161110736,0.1413277139926618,0.36113545051450746,0.06506735563027298
67,0.12010393439575429,0.08695190154886281,0.36113545051450746,0.06506735563027298
68,0.10225992208264623,0.21771842775955325,0.36113545051450746,0.06506735563027298
69,0.19227300003104095,0.24539459702293684,0.36113545051450746,0.06506735563027298
70,0.15560501103691848,0.10977737850869386,0.2373429263203322,0.06339588627658184
71,0.06653233734093256,0.07014823073832711,0.2373429263203322,0.06339588627658184
72,0.32308667649357137,0.11810435629596201,0.2373429263203322,0.06339588627658184
73,0.33749451524998564,0.2966741204565051,0.2373429263203322,0.06339588627658184
74,0.3779311862311239,-0.0030355919445775835,0.2373429263203322,0.06339588627658184
75,0.21542589259022155,0.05316504910903958,0.2373429263203322,0.06339588627658184
76,0.15824647840572156,-0.1541433746254421,0.2373429263203322,0.06339588627658184
77,0.34625115006985807,0.13651097415136654,0.2373429263203322,0.06339588627658184
