,orig,ot
0,0.2978058486853379,0.27699808634443684
1,0.3364255695514678,0.3298085916377783
2,0.19344122689057852,0.03621347692028997
3,0.2830620280899048,0.22591295177790793
4,0.1041454207243206,-0.15142752723817934
5,-0.04285346867521733,0.24832130495274363
6,0.04996970433507551,0.0885686533667683
7,0.10939702319995931,0.04848425982588439
8,0.24901219801112512,0.010435146105564548
9,0.4672655319141846,0.19617318967674535
10,0.25500301652163426,-0.052015240879217474
11,0.08010544366936688,-0.05605374492169059
12,0.3142118677457454,0.30838970614945393
13,0.3355373983052346,0.21908929774565541
14,0.17656091485914066,-0.024510950101249766
15,0.3154572330660764,0.1352790598131592
16,0.13045091346160428,0.028616274096902195
17,0.2632362488228088,0.19278603878385162
18,0.21317092094253431,0.13829339274013006
19,0.3346096246487188,0.2549415895248661
20,0.2415064640558283,0.1284030897114523
21,0.2305445159623547,0.09995991101213524
22,0.13103571902971647,0.3917900555711363
23,0.184350368164956,0.12602450639270799
24,0.4060172644907788,0.42932510384583084
25,0.08065397301370286,0.033013519354931214
26,0.19982133079926198,0.23977561911879927
27,0.47470481281006843,0.177097348617445
28,0.3441426882589616,-0.26623086980403077
29,0.42233860959455866,0.24110263732565884
30,0.4276900726275684,0.06923154889278568
31,0.4734576589299857,0.12872557976122626
32,0.2919228934351158,0.3232305436767475
33,0.11466725290258623,0.11698537137228689
34,0.3834337613273165,0.20297358765143464
35,0.19009408935654049,-0.13336185846537613
36,0.43056966160724175,0.07006057250306894
37,0.22483164649951895,0.32741657375639416
38,0.25363861804066196,0.04297061689769539
39,0.330233793176287,0.10279096042175
40,0.3655410346280435,0.0857786061340478
41,0.1128422117339347,-0.20708635853659413
42,0.3527032505795824,0.2516536844886486
43,0.5079148138772089,0.24377247569942095
44,0.2849090835169255,0.1417178062311708
45,0.02095099280019627,-0.08617131881914664
46,0.261044627359029,0.04599427861013374
47,0.34505093961274,0.17450481219461056
48,0.26828503810116555,0.1258832981937455
49,0.06310456826736842,-0.14546886496005745
50,0.2856121343382769,0.17970765350763931
51,0.5028442684802431,0.1289493604214059
52,0.014968112239326514,-0.14159446034911238
53,0.23131972250366467,-0.0919186379437744
54,0.09070518012936678,0.19026230475920858
55,0.2159383240107663,0.2914875898008652
56,-0.014705193175490567,0.15831867300146793
57,0.24638892484391997,0.07631667691577342
58,0.03276134829894317,0.043964272587382565
59,0.07647785843438192,0.11900666888193277
60,0.4297622657519392,0.24936756690341963
61,0.3001063637018932,0.12589604511862526
62,0.19027103679690427,0.20866176487142596
63,0.12216691561543538,0.22039652104088814
64,0.5211126097134311,0.12783555443964897
65,0.41233228178371123,0.1848317516684291
66,0.051262272340174615,0.010956657846493304
67,0.3118161935728678,0.5282460275887001
68,0.1373883563924787,0.11116239565793937
69,0.3477186981926098,0.065330674721448
70,0.2703577359373223,0.27444704144690457
71,0.0888535538168647,0.029602519801741053
72,0.49349613756608374,0.4247634905270339
73,0.37987492487291846,0.264753939571882
74,0.26102670981051707,0.006895749767879309
75,0.0736294733591567,0.14519626270224203
76,-0.006628618650182274,0.13947668040204478
77,-0.1711285831090898,0.046968179038696815
78,0.12452517823522359,0.1436165918826524
79,-0.08973932287908969,0.20452869960667244
80,-0.022224059544513015,0.09994790576267054
81,-0.02827050814182819,0.027547610704538
82,0.5436912569313087,0.4107692464857724
83,0.28239203191257634,0.022594635123015995
84,0.2249061798270458,0.3060019767546391
85,0.3474385347929584,0.47942342618529094
86,0.36863048953396504,0.29504146157043215
87,0.2370688130060814,0.2956796811636147
88,0.22802548477857681,-0.09898354089546771
89,0.06989573875337092,0.049733823196650435
90,0.3805649125850991,0.0923129455957519
91,0.09645833766440856,0.04033378599572254
92,0.0764253714047115,-0.053489832436858925
93,0.3604664021973026,-0.05988602954742106
94,0.07374979471107188,0.20715162476002186
95,0.07574881696732252,0.10471542365534299
96,0.1881322124596043,0.23375856010430743
97,-0.010450853616704387,0.08595131277566263
98,0.38111937008634655,0.17203374918379405
99,-0.12484678742885692,0.16938885967673342
