,orig,ot
0,0.31223025173946883,0.1668354594627891
1,0.31927822957388957,0.013639386503502594
2,0.20209504786000754,-0.004141445950976987
3,0.30297011180980443,0.2921816136114068
4,0.006874130746677076,-0.09670834577593249
5,0.18159599591458922,0.30844339119005604
6,0.2543918669879252,0.2915623246916471
7,-0.03066568591068262,0.1865927160583563
8,0.10543595161257771,0.24448969704611437
9,0.19284883650313614,-0.1334359579785257
10,0.06510935685835059,0.11710400619013182
11,0.33408540709726225,0.25854691563822346
12,-0.034063425691044494,-0.028772154863589448
13,0.13466953647359958,-0.0470457750261104
14,0.042082688678243434,0.19646384359950522
15,0.28798850827514033,0.11680251987374435
16,0.10758345321299073,0.12594025076816395
17,-0.08063223691830533,-0.12624165673280513
18,0.2682998936766853,-0.22880445492298815
19,0.12327565343287511,0.11214451437569009
20,0.0585210556928859,0.06958999520177211
21,0.4316821923278011,0.3716179638389154
22,0.12013758166209404,-0.2526074109387265
23,0.29753273584374945,-0.18891744487008344
24,0.19429658637729308,0.14859055957289516
25,0.25687882420042907,0.193256498463557
26,0.11907754128119043,-0.0518487026174514
27,-0.004380269598160176,0.0330419822709984
28,0.07356239899376764,0.15153052668224742
29,0.14203783150224525,0.08530918747026543
30,0.24006870408004727,0.2013115991405555
31,0.19088355670028076,-0.0011478862408454756
32,0.07785135731242873,-0.023862245135512657
33,-0.10539798279234384,0.02873258666104299
34,0.18273244668464686,-0.09610140233407363
35,0.38675696032241963,0.2407426861489273
36,0.25002475199724883,0.13396250160974627
37,0.24317781676495315,0.03352684742379534
38,0.41416546781311564,0.004845545432388586
39,0.12381032714498354,0.286418357037756
40,0.25950982301207454,-0.023716528410870064
41,0.039787900666854926,-0.029675560466701195
42,0.2269472103357517,-0.011956727598421802
43,0.010302109483891838,-0.1921228565497662
44,0.2123359373326507,0.06918132851180295
45,-0.15735860345570735,0.06402077308394402
46,0.41247899141355654,0.35106913982192695
47,0.00429824126024729,0.19532152063233
48,0.20374981851792576,0.27226448250523616
49,0.11771945117777229,-0.12595662315401784
50,0.1541397463450471,0.18019980924402826
51,0.2189112172538742,0.18162025497827167
52,0.20494993614251797,0.25852254484966036
53,0.31280294108605355,-0.09695387781280103
54,0.2541096159163349,0.10475362909824308
55,0.084135149233799,0.15789999204410987
56,0.2634274897038225,0.225311831151562
57,0.01847236095258801,0.17061959590614223
58,0.1064542770279381,-0.06297456251732904
59,-0.2007658683197834,0.10445160406816564
60,0.11301416099667252,0.27856020785962704
61,0.0836359812461179,0.026649409191345234
62,0.05462807642023743,0.04301533288258599
63,0.2589087109229549,0.06852581587841923
64,0.11088324678006217,0.19391766506177555
65,0.23519157640007957,0.10357072544570195
66,0.33493382425786594,0.24668494018245707
67,-0.05657109729381158,0.13252137450635526
68,0.24291665386211528,-0.11074706059505328
69,0.04234482710890489,0.23200202690177552
70,0.3316482816098549,-0.009405519487898743
71,0.3762300117076567,-0.1797569161149049
72,-0.038463156445562766,-0.03569458273544762
73,-0.04326754093656645,0.09610365044244425
74,0.14645751165496687,0.1157339206950359
75,0.1346694549359978,-0.01601349160606704
76,0.2709902707317435,-0.1059243117531511
77,-0.08496270851884392,-0.09383124595162086
78,0.2385430948629901,0.0783552819964217
79,0.23114895749506015,-0.1194530062617169
80,-0.08667516669662932,-0.12437502368849088
81,0.17370809226560718,0.1264971959838102
82,0.12988529660423248,0.20332378150111252
83,0.3262863587152294,0.10491940751069521
84,0.27564555592523277,0.4137393971952144
85,-0.17659362554784433,0.1906096390136961
86,-0.08892680993018674,0.3111295345174303
87,-0.1717659787114765,-0.024899181881582026
88,0.25190836306637576,0.31802195901376074
89,-0.1740257127549311,0.1209908432414084
90,0.1475490197110343,0.08020903729397595
91,0.2529328566176794,0.3408735461448997
92,0.3629289718138717,-0.16533811509643603
93,0.08150596673820905,0.2161368528131716
94,-0.015787661500582,-0.23518153069917364
95,0.10896294240220399,0.05409655739607546
96,0.2305306657800208,0.007114153464901008
97,0.15617807086892024,0.22624210311919693
98,0.04803569401195049,0.29154813335997976
99,0.2643283124686014,-0.15615641487189116
