,orig,ot,pearson,mse
0,0.2516337251466594,-0.021513736178948886,0.19923907277562636,0.05746941374765539
1,-0.12694243129390967,0.018139874326809642,0.19923907277562636,0.05746941374765539
2,0.2948873255144094,0.08444274215639866,0.19923907277562636,0.05746941374765539
3,0.473404365266641,0.17573029233226983,0.19923907277562636,0.05746941374765539
4,0.10498947823167327,0.2254219285786181,0.19923907277562636,0.05746941374765539
5,0.2524077067989828,0.11657984362718515,0.19923907277562636,0.05746941374765539
6,0.3356477936000208,0.03368924698061663,0.19923907277562636,0.05746941374765539
7,0.2595445106434746,0.03467766525629926,0.19923907277562636,0.05746941374765539
8,0.1805577752139385,-0.034117053499124236,0.19923907277562636,0.05746941374765539
9,0.24610364060950818,0.17585429712905626,0.19923907277562636,0.05746941374765539
10,0.3127502473033803,0.08362967557689018,0.19923907277562636,0.05746941374765539
11,0.3691069199227901,-0.026303511934728043,0.19923907277562636,0.05746941374765539
12,0.2957786199237097,0.014727822677941248,0.19923907277562636,0.05746941374765539
13,0.1777299138744152,0.08277057383798642,0.19923907277562636,0.05746941374765539
14,0.5994321092246016,0.28727679403314405,0.19923907277562636,0.05746941374765539
15,0.10854452095238261,-0.1691602261350784,0.19923907277562636,0.05746941374765539
16,-0.16009011495725228,-0.031871229322443614,0.19923907277562636,0.05746941374765539
17,0.3185295577233785,0.006145708126987028,0.19923907277562636,0.05746941374765539
18,0.3904358860830978,0.29840137650015536,0.19923907277562636,0.05746941374765539
19,0.2736524513857468,-0.06866332096577286,0.19923907277562636,0.05746941374765539
20,0.16380997596482955,-0.03409641134034095,0.09746643366881387,0.06252209527888052
21,0.2726435832182511,0.2396005994092477,0.09746643366881387,0.06252209527888052
22,0.34989626042266586,0.1466752563750462,0.09746643366881387,0.06252209527888052
23,0.4479172712509368,0.25691886903043853,0.09746643366881387,0.06252209527888052
24,0.13628775763711443,-0.09360950261823595,0.09746643366881387,0.06252209527888052
25,0.0639994259300788,0.045859479210624915,0.09746643366881387,0.06252209527888052
26,0.42341090925929087,0.16054643459265952,0.09746643366881387,0.06252209527888052
27,-0.008346266309776565,0.17285110599244985,0.09746643366881387,0.06252209527888052
28,0.34585189847106446,0.3530657452483541,0.09746643366881387,0.06252209527888052
