,orig,ot
0,0.1682282577718959,0.2530127796671415
1,0.45009801714008324,0.3831141586484241
2,0.20952014309515493,0.20825964573544092
3,0.3552037882250824,0.3319386675692942
4,0.41620496904067883,0.49973983736401134
5,0.19100433334110176,0.3789128842678162
6,0.38211867872853267,0.40220389549778246
7,0.010196841580220916,0.1117500652057466
8,0.08882770140889756,0.1090749210554473
9,0.2764332467888494,0.3096247272439191
10,0.5092379345755423,0.5750155632521414
11,0.2031334121275038,0.22972943595569068
12,0.19840175652433914,0.22728291140776496
13,0.17258175656898955,0.3176672922191433
14,0.0869001882028457,0.11633016716937328
15,0.382771316035999,0.4285377547438554
16,0.09942639223451298,0.12373329672482432
17,0.15282643481031558,0.3840851919517737
18,0.20260047193693526,0.20644463942946542
19,0.2759549074457107,0.24747800650685572
20,0.34638898886653174,0.456939462311905
21,0.024741290697715287,0.21751172974190036
22,0.21891998028675758,0.3005733771267854
23,0.08122337248572505,0.2801671869715331
24,0.1615139924658432,0.23894671822369645
25,0.17817599498257408,0.401781734404334
26,0.10645428709325118,0.2517383409489107
27,0.28638840328872234,0.277875170595788
28,0.25196335773582446,0.538546936781722
29,0.2075278499567573,0.21396221872834081
30,0.331445769299187,0.3660083707125736
31,0.3474299961114476,0.3916811634826616
32,0.18798289479066038,0.3195100669166009
33,0.13350125623722436,0.2635744112451064
34,0.25739466042822085,0.3088750983673446
35,0.15483956637750615,0.29793401528715835
36,0.21654216691380287,0.2780177669050323
37,0.47283265761973964,0.5848003368200717
38,0.015410805201305434,0.20667956776621288
39,0.1879642103566552,0.20650925435018005
40,0.12892596158974076,0.33643679935215953
41,0.21987193600479563,0.24378297228212767
42,0.4180137605625867,0.4258372236323652
43,0.020882671662003846,0.0798533026605087
44,0.07883226809381012,0.1714680773796576
45,0.1852884693030605,0.26205038023304206
46,0.11441383601246079,0.1063026319142166
47,0.10484902233715056,0.18777763304268344
48,0.4831188964021811,0.5799345404415412
49,0.06179630310636447,0.17587839173950484
50,0.39384170198161805,0.4999584078128421
51,0.09222745191178318,0.2459190664917884
52,0.24002100858541514,0.3318031442928518
53,0.20606501602062832,0.3690508451817931
54,0.06084086087206074,0.11421574625982497
55,0.308674816007975,0.4019757990250437
56,0.1116423617541602,0.19173452035160826
57,0.24315717329402006,0.29947443250635475
58,-0.05528368421580894,0.11583544929086831
59,0.20519644710901971,0.42686817319495657
60,0.2209464345857843,0.12956304538568472
61,0.4222861513390101,0.5301081873955379
62,0.3824092881697099,0.4872361399989434
63,0.39479144068155936,0.46995929147996796
64,0.07354792985279533,0.23520454595627316
65,-0.1947695475331092,0.02472851159984701
66,0.29432670646794584,0.24125238582164824
67,0.10896403233426911,0.23370872900492706
68,-0.03572692627620898,0.06671427208549555
69,0.17364093600764433,0.18533754379251322
70,0.19531302721957014,0.25065098222354176
71,0.24710426110082526,0.31777536558332053
72,0.4158743641902969,0.43799018820258345
73,0.29444174293237707,0.33650595343185313
74,0.17525446903356026,0.18398852128442567
75,0.13098212458022784,0.10711249288386422
76,0.2102809870189934,0.18554688083717544
77,-0.022965261321132014,0.2089261441956652
78,0.3327471232488293,0.44119974709814125
79,0.34972563980346366,0.42505675074237664
80,0.1905176473314198,0.27234595097247577
81,0.20535597888732682,0.3191948822868641
82,0.36936203715243743,0.44813742307881366
83,0.032531072171581625,0.11630953915126112
84,0.20284016912187944,0.21514992600914923
85,0.11996932604669312,0.20806761014623207
86,0.18331695714639032,0.31484987784442264
87,0.4462766241514384,0.4023237900559045
88,0.45413177762292045,0.45858157995012316
89,0.237750153105182,0.4414584015828284
90,0.13560371408722507,0.17873493454354045
91,0.3296704621585847,0.5550701114853472
92,0.41603158099167614,0.5617097303397689
93,0.19887745130509402,0.27635254915057345
94,0.03410913103686017,0.07455095587610944
95,0.24613529407633283,0.30647228388755726
96,0.29680801284781577,0.329210100778228
97,0.3801452917998567,0.5079842618398189
98,0.1933579240446813,0.19163448227224825
99,0.3549158811446366,0.3563230371430649
