,orig,ot,pearson,mse
0,0.03450492315616408,0.10752870247979449,0.5041263092304948,0.05529657892686002
1,-0.06600238229848043,0.12372371362609111,0.5041263092304948,0.05529657892686002
2,-0.09349958775258695,0.05092353482102797,0.5041263092304948,0.05529657892686002
3,0.034684794920223416,-0.04407112176702652,0.5041263092304948,0.05529657892686002
4,0.2518249535875898,0.4245984730837673,0.5041263092304948,0.05529657892686002
5,0.06650659696324313,0.20397601466456855,0.5041263092304948,0.05529657892686002
6,0.17119742091333176,0.09580461042941105,0.5041263092304948,0.05529657892686002
7,0.0361094771911202,0.1421993219408111,0.5041263092304948,0.05529657892686002
8,0.22226449542692528,0.3224417636143036,0.5041263092304948,0.05529657892686002
9,0.06022706521250501,0.09846496888634412,0.5041263092304948,0.05529657892686002
10,0.1637441435382647,-0.09376674929653202,0.44510544172248234,0.053675915508403754
11,0.29370143519764613,0.1388491286653437,0.44510544172248234,0.053675915508403754
12,0.26967189152140925,0.12688075132069576,0.44510544172248234,0.053675915508403754
13,0.07572621531368279,0.19999907542191428,0.44510544172248234,0.053675915508403754
14,-0.05308190139718287,0.06999620066934202,0.44510544172248234,0.053675915508403754
15,0.2708026535244423,0.18519104832282945,0.44510544172248234,0.053675915508403754
16,0.1480865115647766,0.1811694632579679,0.44510544172248234,0.053675915508403754
17,0.21506227552694826,0.061811671243708025,0.44510544172248234,0.053675915508403754
18,0.23476709088114991,0.040400402666894604,0.44510544172248234,0.053675915508403754
19,0.13092486620026064,0.28918930151689415,0.44510544172248234,0.053675915508403754
20,0.2002330567644229,0.4155678378574533,0.4381927175578067,0.051427787618483115
21,0.15926565233238754,0.1944411014738655,0.4381927175578067,0.051427787618483115
22,0.10535036585837111,0.07810719367460793,0.4381927175578067,0.051427787618483115
23,0.33837787458733826,0.35065629036992374,0.4381927175578067,0.051427787618483115
24,0.2389630999109782,0.2138276779244338,0.4381927175578067,0.051427787618483115
25,0.26854892586897694,0.1123983672022073,0.4381927175578067,0.051427787618483115
26,0.21608821332244377,0.07049018384896258,0.4381927175578067,0.051427787618483115
27,0.24808658302054717,0.09663012229576098,0.4381927175578067,0.051427787618483115
28,0.4184521242161323,0.21047868996404007,0.4381927175578067,0.051427787618483115
29,0.2922392897432633,0.20760685187854705,0.4381927175578067,0.051427787618483115
