,orig,ot
0,0.4379612129680056,0.3985045429916768
1,0.3467503715983877,0.26134787715655405
2,0.3349508429514999,0.3631395581001722
3,0.3939189421039823,0.3471496276765685
4,0.263679983019643,0.053061719457130986
5,0.28853442744344243,0.2833283140655363
6,0.2351595359702487,-0.031203476899727644
7,0.4493085047629465,0.12139243175144226
8,0.5214061760714668,0.33654765585515484
9,0.20142644127209136,0.520727257257797
10,0.36443011183029766,0.22900946171110265
11,0.1315222829960097,0.09199621083667377
12,0.22817301443470198,0.3546477692161389
13,0.30948872032281616,0.18606493912215474
14,0.23604742825527983,0.29464811882291153
15,0.40595426458369577,0.1551656368727388
16,0.37011506291370266,0.39562018560206386
17,0.2634077173358006,0.4252523295190047
18,0.1969047270291208,-0.027779212822633823
19,0.3859322808366692,0.2819594078217383
20,0.36949527429942713,0.2673804368208225
21,0.3926477845262713,0.3521386116123331
22,0.2961922212830644,0.2343491445564594
23,0.36239806725975937,0.33770627877797077
24,0.22897970402881632,0.22222573662922593
25,0.1640505264268534,0.31427919118920417
26,0.30494201651008324,0.436423338524802
27,0.23747930020233157,0.08111874869327128
28,0.3549799947363595,0.04627320405809889
29,0.5384664918955617,0.145881470549225
30,0.1948445943534027,0.24233311219351808
31,0.18002442804517452,0.26293967612719954
32,0.2780802987335734,0.3529557850086561
33,0.2243062294290566,0.43537682327644117
34,0.5004092454143256,0.3580250143902042
35,0.2634882505011481,0.17927075272543141
36,0.4184079219766809,0.12312951206329929
37,0.2503784795168157,0.19656582529538436
38,0.09887196476362853,0.26300435959840246
39,0.06408575605790437,0.18009982066180696
40,0.35090297199706216,0.4292896186815631
41,0.12029216326194977,0.3248810064145277
42,0.20727878172925976,0.2090974037764871
43,0.47063348940477734,0.16175563179827443
44,0.5534970420670398,-0.02212948731223167
45,0.240693067831952,0.2051559229928213
46,0.1615624806081797,0.2413397934520952
47,0.36674470714699864,0.012234861755094481
48,0.42284651602319606,0.4069649840134406
49,0.22455588962764103,-0.09070927834181167
50,0.35392991857225453,0.2120909945976738
51,0.4669341283735297,0.4644023917972956
52,0.21497888585015748,0.01456941735221035
53,0.21637589501569066,0.015702328639888945
54,0.51153846550675,0.22548438140564803
55,0.40405083026832284,0.07365333031497866
56,0.264405964106817,0.17966199347376285
57,0.41139059148403123,0.22829462655933594
58,0.1887576135293163,0.1618103023560338
59,0.4491077269562108,0.4033999797148586
60,0.22444712561870972,-0.072633931682102
61,0.3098092246589858,0.24863133241469557
62,0.28532509486810914,0.039277104927068505
63,0.38215061259651545,0.3398479676656198
64,0.4195569258668055,0.0034640990517835262
65,0.34566845389765144,0.17290944976878006
66,0.296303320839357,0.14170529075823973
67,0.23393405989157368,0.20325689260651922
68,0.2630244270844464,0.1604316616430147
69,0.20600671140596064,0.3851597334884107
70,0.19899434435387128,0.03146425046002988
71,0.006837116947872946,0.09649093154977753
72,0.2012003707323159,0.07823900331920468
73,0.33671090264169345,0.12095545730632377
74,0.343415447796749,0.39261519533732725
75,0.2495876399341128,0.10398050419484686
76,0.4544881886623206,0.556763393982478
77,0.3808461312670606,0.4894369954761072
78,0.07058669713866528,0.2559262132204532
79,0.1953255323592422,0.17302036442415827
80,0.19571504821223756,0.2400827969666604
81,0.2714095629942261,0.19579371314652586
82,0.4312402208874433,-0.10054689168150517
83,0.2144757177330775,0.13187361864297373
84,0.29837910548439783,0.07373825543535786
85,0.20403132918586764,0.2387096208171946
86,0.47176073953487685,0.36107082895194664
87,0.38291308672289975,0.22021792014228703
88,0.344638808928222,0.3745926087154189
89,0.1121896108058243,0.05883984759707716
90,0.18694283907299197,0.100118798052696
91,0.33563006041776977,0.2153382344807237
92,0.21833723089197876,-0.0075648124148304605
93,0.28383617244349657,0.21230494366204147
94,0.49499236859780854,0.27763065593113206
95,0.19975254335628326,-0.008679659249025532
96,0.4408477870081454,0.12042735712746458
97,0.1888199267917584,-0.2514432054267489
98,0.2676198420337047,0.12952536665787104
99,0.18515678181621337,0.37934394526578274
