59.63,64.65,36.37
60.60,57.15,42.46
48.55,74.22,40.42
47.74,66.40,46.07
44.45,56.00,37.67
56.32,63.66,41.68
60.99,64.68,35.96
60.17,64.07,41.81
54.21,70.76,36.40
52.91,67.30,39.71
52.85,65.38,41.47
53.27,76.60,40.84
47.82,70.08,41.26
53.42,68.59,42.54
46.57,67.42,38.39
49.33,60.72,46.35
50.62,69.44,42.37
49.22,68.43,43.79
52.30,71.61,42.94
48.31,65.88,43.15
48.31,67.51,42.82
50.01,64.32,45.93
53.38,68.35,41.99
51.72,75.90,47.26
49.26,68.99,44.94
52.63,65.14,45.28
52.92,67.76,47.97
52.66,66.12,46.30
52.04,64.75,47.54
52.21,60.95,46.50
53.90,60.53,44.74
59.79,50.61,42.41
62.23,54.95,43.25
54.74,54.46,44.29
56.40,52.20,44.76
55.22,53.16,47.16
61.21,56.03,43.57
57.34,56.32,43.10
60.30,55.52,44.32
58.13,56.13,44.16
56.43,55.69,45.53
59.05,52.32,45.34
61.94,50.07,46.62
60.45,52.29,49.41
58.71,54.52,50.25
58.38,53.52,50.79
59.04,52.54,52.33
55.93,52.47,51.79
53.50,54.96,52.39
55.46,53.04,50.75
53.76,59.81,49.92
57.96,59.89,52.66
53.44,55.92,51.17
51.80,57.06,54.89
50.43,58.13,53.76
52.75,57.46,54.24
55.32,55.45,58.14
54.48,60.48,56.68
52.82,56.13,56.44
51.02,54.30,53.98
51.69,53.32,55.73
52.43,57.44,55.07
49.67,59.16,56.68
49.99,54.32,57.02
52.26,55.53,55.51
52.66,56.66,57.15
50.40,60.77,55.63
48.57,59.99,46.95
57.87,59.81,36.79
60.43,65.31,37.48
61.57,64.30,40.76
56.30,59.89,48.99
51.92,62.48,50.12
54.66,58.05,51.04
54.44,61.43,51.74
52.60,56.43,47.46
54.99,56.87,50.91
54.60,60.59,53.22
54.05,58.04,52.40
54.04,60.80,52.35
52.47,65.78,52.88
52.22,61.80,51.37
52.84,64.91,55.63
53.04,61.13,56.96
50.73,56.55,46.98
54.59,48.28,50.77
54.41,49.80,54.07
53.20,51.04,49.97
54.17,48.88,53.19
57.83,48.01,46.16
55.85,51.52,46.10
59.86,55.78,45.31
60.68,58.43,47.52
61.78,54.79,48.62
57.79,49.44,44.38
58.62,56.24,42.90
55.02,47.18,39.68
59.78,48.62,37.67
56.90,46.86,41.63
55.72,47.08,40.81
55.05,43.86,40.99
53.58,48.15,44.32
56.22,47.45,44.54
61.19,45.92,44.45
56.51,45.94,44.95
55.16,32.27,47.73
50.58,41.64,48.23
50.28,46.01,49.20
52.36,48.92,48.80
50.03,44.88,50.44
52.62,51.36,45.74
50.64,53.60,49.58
51.77,47.78,47.85
51.22,40.58,34.19
53.62,40.61,32.93
51.02,32.46,33.12
50.51,41.30,35.90
53.04,31.88,35.79
59.13,47.93,24.54
56.25,45.59,27.66
55.95,50.81,33.58
62.95,50.40,30.90
58.24,50.45,31.86
62.04,43.73,26.45
56.40,43.80,34.30
55.13,47.15,39.42
55.45,59.10,47.49
58.60,55.24,47.66
58.88,55.08,48.37
57.98,58.69,50.92
57.02,55.91,49.15
57.26,52.94,47.87
63.24,58.86,38.22
54.81,37.98,37.22
61.26,32.44,37.85
60.16,37.25,42.75
59.49,33.74,42.52
56.15,34.48,42.80
61.16,34.89,45.69
62.27,39.61,47.56
56.22,44.52,45.73
57.92,39.72,46.57
54.41,45.24,40.79
51.08,61.10,46.44
49.70,56.79,49.52
52.93,54.78,44.76
54.53,53.13,42.18
49.94,42.18,51.04
62.53,50.18,31.75
66.23,53.63,32.85
