105,184,56
101,145,54
96,162,56
107,161,50
99,173,71
106,192,77
122,182,69
136,173,68
120,178,92
99,180,97
129,162,104
105,164,122
115,158,109
132,142,121
98,148,104
145,152,74
124,164,57
118,147,52
139,163,88
128,148,79
146,137,95
131,145,102
149,119,100
97,105,139
98,119,126
117,114,139
140,123,121
97,141,122
105,133,138
116,139,122
131,130,107
123,122,125
133,104,126
133,132,65
132,131,80
128,148,63
129,115,72
123,88,123
111,94,143
134,116,87
116,75,141
106,59,108
123,66,122
98,70,135
144,100,114
149,98,93
145,82,110
139,65,108
132,52,101
140,69,87
118,139,34
131,146,39
144,138,51
141,93,72
152,104,51
145,119,41
138,131,33
131,116,37
134,101,48
122,128,29
150,124,76
131,101,87
153,103,70
147,118,59
150,83,81
137,67,58
127,58,56
116,82,61
146,71,68
152,84,55
133,81,50
112,63,64
121,44,94
136,53,76
110,45,115
109,44,62
99,52,98
115,31,79
98,51,70
99,38,85
122,35,62
106,59,81
99,162,90
96,126,109
96,88,100
103,70,91
119,73,80
98,108,103
99,104,118
97,70,111
99,87,121
122,131,51
120,90,73
127,112,55
119,99,59
120,107,47
116,124,42
106,81,76
110,119,58
123,49,33
97,76,61
130,52,43
105,87,48
115,91,30
98,59,35
98,58,52
137,81,31
107,80,21
114,68,21
112,72,49
103,43,38
111,53,23
128,70,40
114,55,44
99,70,22
133,63,24
98,73,39
125,80,19
121,91,42
112,91,96
104,140,84
105,123,94
104,147,72
118,133,73
105,135,63
101,100,71
103,99,87
96,117,78
96,90,20
101,108,42
97,105,31
97,102,56
98,93,36
86,156,63
73,146,52
85,145,51
83,167,52
84,175,67
73,184,59
85,175,85
79,192,77
62,181,76
48,174,66
62,177,95
81,183,103
64,161,109
45,155,100
80,161,124
52,144,120
86,145,119
45,155,66
63,163,57
59,147,57
48,169,84
59,149,79
38,145,84
45,135,102
49,112,118
33,121,100
75,108,143
85,123,121
82,127,140
34,124,80
68,138,127
45,127,122
63,118,129
55,104,139
52,129,83
52,135,68
53,114,72
40,103,114
67,95,137
50,111,87
84,93,140
66,72,137
82,56,105
63,65,113
81,61,128
55,88,121
49,96,89
31,101,95
49,61,115
40,71,93
38,83,112
53,133,35
56,146,41
42,138,42
41,133,58
68,136,34
33,121,50
32,97,76
33,80,78
31,100,55
42,122,36
53,114,44
39,109,44
34,112,66
64,84,57
31,77,59
48,75,56
44,87,49
61,121,32
50,52,96
59,40,86
74,76,74
48,57,59
65,64,61
74,42,106
43,60,74
55,43,69
82,56,71
80,29,81
76,43,60
69,30,63
85,46,85
69,60,80
67,86,93
83,105,119
85,161,99
87,122,106
86,140,102
82,68,91
86,91,105
84,109,103
84,73,110
82,84,123
84,85,86
64,129,54
70,90,79
59,87,69
68,114,56
55,102,58
70,96,62
60,103,46
70,123,44
84,61,35
82,76,33
54,74,42
82,72,21
70,57,24
51,53,44
61,47,33
72,81,20
84,77,62
63,91,42
48,63,27
81,45,41
83,59,53
56,77,19
68,69,24
81,89,48
45,80,30
65,57,42
70,74,49
84,72,47
67,89,29
80,151,83
78,139,82
81,138,65
76,123,94
66,133,73
81,102,72
86,117,79
79,101,88
86,105,57
86,89,20
84,94,34
85,108,36
