57.00,94.50,30.00
31.50,93.00,30.00
33.00,28.50,27.00
73.50,67.50,24.00
40.50,24.00,24.00
55.50,55.50,25.50
36.00,58.50,27.00
63.00,60.00,22.50
12.00,57.00,27.00
19.50,61.50,22.50
18.00,60.00,27.00
28.50,25.50,30.00
48.00,70.50,66.00
52.50,54.00,55.50
45.00,52.50,60.00
40.50,46.50,58.50
48.00,55.50,69.00
48.00,61.50,72.00
39.00,61.50,73.50
72.00,57.00,57.00
30.00,54.00,72.00
40.50,67.50,72.00
57.00,60.00,72.00
64.50,54.00,63.00
30.00,64.50,66.00
19.50,55.50,57.00
64.50,58.50,70.50
34.50,60.00,66.00
22.50,49.50,64.50
60.00,66.00,66.00
40.50,54.00,73.50
34.50,66.00,70.50
67.50,61.50,60.00
55.50,60.00,66.00
51.00,54.00,73.50
24.00,55.50,63.00
64.50,52.50,70.50
52.50,67.50,72.00
43.50,58.50,66.00
43.50,54.00,64.50
25.50,54.00,58.50
69.00,51.00,54.00
27.00,49.50,43.50
19.50,48.00,52.50
72.00,49.50,48.00
12.00,49.50,48.00
46.50,43.50,63.00
18.00,58.50,52.50
36.00,49.50,67.50
52.50,48.00,72.00
49.50,46.50,57.00
27.00,45.00,34.50
39.00,45.00,70.50
42.00,40.50,61.50
67.50,45.00,40.50
21.00,40.50,36.00
61.50,43.50,37.50
70.50,40.50,34.50
48.00,36.00,52.50
27.00,40.50,36.00
28.50,58.50,42.00
12.00,61.50,46.50
16.50,52.50,39.00
64.50,61.50,45.00
75.00,57.00,43.50
69.00,58.50,39.00
24.00,57.00,46.50
70.50,61.50,49.50
72.00,55.50,48.00
72.00,49.50,42.00
16.50,48.00,42.00
15.00,54.00,51.00
60.00,58.50,42.00
66.00,82.50,49.50
42.00,12.00,34.50
40.50,21.00,28.50
51.00,64.50,36.00
54.00,13.50,31.50
67.50,75.00,46.50
24.00,81.00,49.50
67.50,39.00,19.50
22.50,37.50,21.00
79.50,57.00,28.50
73.50,58.50,28.50
31.50,37.50,27.00
67.50,78.00,54.00
64.50,82.50,58.50
48.00,72.00,49.50
42.00,75.00,54.00
51.00,73.50,43.50
46.50,69.00,42.00
40.50,69.00,51.00
37.50,76.50,49.50
46.50,63.00,58.50
39.00,72.00,45.00
19.50,75.00,54.00
33.00,28.50,60.00
49.50,25.50,61.50
52.50,30.00,63.00
63.00,34.50,61.50
34.50,25.50,55.50
39.00,18.00,55.50
49.50,18.00,55.50
55.50,22.50,55.50
42.00,18.00,43.50
42.00,13.50,46.50
48.00,19.50,36.00
40.50,18.00,37.50
46.50,22.50,31.50
40.50,24.00,33.00
51.00,22.50,40.50
46.50,25.50,54.00
46.50,24.00,43.50
55.50,13.50,45.00
49.50,21.00,48.00
12.00,51.00,27.00
73.50,51.00,31.50
73.50,60.00,34.50
12.00,60.00,31.50
79.50,66.00,33.00
39.00,30.00,66.00
39.00,27.00,46.50
19.50,46.50,28.50
58.44,64.50,31.56
31.50,63.00,30.00
61.50,64.50,28.50
31.50,84.00,19.50
19.50,42.00,21.00
72.00,43.50,22.50
21.00,70.50,51.00
69.00,66.00,36.00
60.00,36.00,27.00
46.50,63.00,51.00
48.00,81.00,57.00
39.00,78.00,57.00
43.50,69.00,61.50
67.50,30.00,30.00
49.50,39.00,69.00
21.00,27.00,30.00
40.50,90.00,33.00
36.00,90.00,28.50
51.00,93.00,30.00
36.00,69.00,31.50
25.50,81.00,43.50
40.50,81.00,42.00
49.50,85.50,39.00
58.50,84.00,45.00
34.50,78.00,37.50
57.00,90.00,45.00
31.50,75.00,31.50
52.50,81.00,31.50
54.00,79.50,39.00
24.00,84.00,30.00
69.00,82.50,31.50
52.50,90.00,51.00
37.50,88.50,54.00
30.00,84.00,48.00
34.50,88.50,34.50
37.50,84.00,51.00
52.50,70.50,36.00
24.00,78.00,31.50
33.00,88.50,48.00
42.00,81.00,48.00
66.00,82.50,36.00
31.50,84.00,28.50
52.50,84.00,52.50
46.50,85.50,46.50
64.50,88.50,33.00
27.00,87.00,42.00
42.00,85.50,39.00
58.50,90.00,37.50
61.50,84.00,30.00
27.00,85.50,36.00
67.50,43.50,58.50
21.00,33.00,49.50
69.00,39.00,48.00
72.00,69.00,57.00
57.00,39.00,67.50
16.50,72.00,28.50
33.00,22.50,28.50
28.50,18.00,30.00
55.50,24.00,25.50
54.00,82.50,24.00
36.00,85.50,19.50
27.00,78.00,19.50
21.00,40.50,52.50
66.00,42.00,52.50
66.00,25.50,46.50
25.50,24.00,43.50
21.00,66.00,58.50
58.50,73.50,60.00
22.50,72.00,60.00
28.50,37.50,64.50
27.00,78.00,55.50
66.00,72.00,58.50
25.50,36.00,55.50
61.50,18.00,37.50
66.00,22.50,34.50
28.50,72.00,58.50
24.00,21.00,34.50
66.00,33.00,51.00
46.50,31.50,58.50
39.00,64.50,61.50
18.00,67.50,54.00
24.00,45.00,60.00
30.00,28.50,49.50
21.00,34.50,40.50
63.00,34.50,36.00
27.00,34.50,37.50
27.00,28.50,34.50
28.50,37.50,31.50
51.00,31.50,48.00
45.00,37.50,58.50
58.50,19.50,46.50
45.00,30.00,49.50
42.00,33.00,54.00
40.50,34.50,49.50
30.00,16.50,43.50
