46.69,14.83,47.71
51.06,95.48,31.94
11.54,54.97,25.02
34.79,63.27,74.91
70.20,48.32,17.19
73.23,65.52,55.55
16.54,38.71,53.13
20.62,81.50,48.65
73.66,34.52,44.88
38.11,37.51,26.52
46.26,66.15,42.02
55.54,41.69,69.19
52.02,84.91,60.24
72.11,76.12,30.90
23.05,17.74,33.35
62.94,17.62,31.08
42.02,40.42,52.49
25.63,72.68,26.98
17.35,60.41,62.36
56.67,65.45,73.38
77.73,56.96,37.38
22.76,54.94,37.95
31.40,41.84,69.04
20.14,35.41,18.20
65.69,84.31,48.93
39.98,13.75,27.42
29.96,92.89,34.60
29.08,80.02,63.73
62.23,36.89,31.51
63.76,49.77,57.11
55.97,57.02,25.53
40.38,81.83,47.46
27.91,21.54,53.39
58.91,26.88,56.60
43.73,59.45,57.96
38.86,27.30,63.24
13.14,41.34,35.57
12.61,68.12,38.44
29.87,52.77,21.94
57.18,80.22,29.86
56.18,41.58,14.94
27.01,34.56,40.61
47.71,23.74,36.91
67.10,64.15,43.95
60.32,69.04,57.44
27.18,67.87,57.36
27.25,51.41,60.43
63.70,18.01,44.25
12.33,53.54,47.05
47.60,52.97,73.99
47.29,73.26,70.54
72.16,63.54,26.29
54.99,91.11,48.03
31.78,13.72,40.09
38.85,82.12,32.16
63.60,89.15,33.19
33.95,70.75,39.65
66.00,53.06,67.72
70.45,27.23,33.54
30.20,34.71,59.65
30.87,23.44,28.26
52.79,11.49,37.28
16.26,29.77,43.07
75.74,50.39,50.25
68.17,37.37,20.28
64.62,52.78,38.58
52.32,79.91,45.90
67.72,37.59,58.93
21.19,82.91,34.07
14.82,69.84,24.33
55.24,30.61,25.23
22.50,43.86,29.98
72.88,42.51,31.01
33.10,41.04,15.24
44.63,32.30,52.29
41.97,73.69,59.62
31.08,88.34,53.17
59.98,74.90,67.54
18.57,67.62,48.70
41.81,41.34,65.05
76.02,69.75,43.17
18.96,75.17,59.02
62.92,31.49,43.65
28.11,52.08,69.33
38.52,92.93,41.98
36.21,60.52,30.48
21.03,47.48,15.74
10.57,56.87,33.99
38.90,21.53,46.10
26.57,64.83,69.54
23.56,41.97,50.28
19.48,30.83,30.28
56.64,35.58,58.53
17.89,47.33,59.90
51.81,45.59,26.03
21.03,61.58,27.11
55.27,63.87,30.27
64.80,78.74,36.35
57.84,56.62,64.62
48.08,50.82,56.11
37.63,86.75,56.17
67.31,75.34,59.39
15.41,42.04,23.39
77.52,66.50,29.44
71.70,54.89,57.03
67.69,63.05,66.15
21.54,74.71,36.90
27.31,85.72,41.52
39.30,68.35,67.92
48.58,16.63,26.96
39.51,52.07,68.48
46.99,88.04,39.67
34.70,46.86,27.60
55.73,21.63,45.40
42.11,65.28,49.13
52.53,29.03,64.87
61.02,50.13,22.31
70.69,59.66,47.26
65.48,41.58,49.61
44.24,37.47,32.58
51.07,20.26,57.90
64.00,71.06,26.19
67.86,62.52,53.93
55.79,91.78,28.80
26.80,80.47,49.81
38.00,21.19,58.07
36.52,75.03,71.71
44.33,26.43,28.21
38.89,72.22,38.32
56.34,84.16,53.23
55.70,44.73,64.83
22.67,35.93,60.41
76.27,54.03,25.73
48.36,63.26,71.36
42.48,16.74,39.70
26.92,23.40,42.10
17.50,53.67,50.12
28.92,84.57,29.66
69.92,39.11,36.55
68.06,75.69,46.95
65.35,80.53,28.76
60.80,26.78,31.92
40.30,48.74,58.61
55.65,48.87,72.98
67.94,54.08,28.32
33.34,15.75,30.05
29.11,36.02,23.16
67.24,27.25,51.26
40.10,35.85,68.78
21.92,32.72,46.23
49.24,70.62,48.58
41.86,32.99,47.14
18.74,49.27,29.79
47.71,85.99,51.95
13.88,43.24,43.05
42.24,34.02,61.64
61.22,87.79,41.16
21.48,62.57,38.34
56.57,50.61,27.45
69.41,71.81,33.80
50.78,71.87,62.41
38.92,79.47,67.61
47.47,91.06,30.03
10.87,63.06,28.80
11.74,58.40,44.12
71.38,36.73,53.10
27.53,58.47,61.98
27.78,55.29,29.47
20.33,40.64,35.85
33.37,68.62,30.41
58.12,20.27,37.72
69.11,24.62,40.25
37.94,89.37,50.94
69.31,58.66,38.77
37.22,25.48,51.53
33.92,26.44,60.38
63.70,56.56,45.60
61.36,38.32,20.47
16.27,46.76,40.12
37.25,75.40,46.48
23.22,82.28,53.48
32.27,74.82,35.79
62.85,41.96,41.51
36.69,81.26,56.62
32.45,40.70,60.54
29.58,61.60,25.85
50.99,37.21,28.07
54.34,69.24,39.67
75.81,44.94,41.15
20.25,71.26,29.21
30.16,31.94,27.42
25.21,59.47,45.07
33.95,14.69,46.72
40.66,46.38,72.29
34.56,51.26,73.20
51.61,70.20,35.50
66.61,19.48,33.22
32.19,92.41,42.92
16.13,74.61,43.41
61.16,66.21,66.45
61.78,45.55,67.31
22.12,53.72,21.46
74.37,70.39,25.42
33.12,45.90,22.76
56.29,94.25,38.81
38.36,64.01,40.82
53.40,14.83,49.15
17.33,43.57,51.97
54.46,76.93,59.24
45.98,53.58,67.53
31.36,34.85,64.84
61.43,55.27,22.34
24.20,27.41,33.25
72.09,77.74,42.60
48.67,22.09,45.75
51.32,38.07,63.30
36.62,93.59,31.54
36.92,89.77,38.84
22.83,71.92,52.83
12.79,60.89,52.69
68.31,35.46,29.89
59.69,30.04,51.41
60.87,32.32,61.66
54.39,52.96,69.37
69.41,45.69,60.63
61.20,57.94,28.77
49.87,94.13,42.74
46.90,35.69,50.62
47.61,59.50,53.38
22.16,29.41,54.75
53.82,59.93,30.98
53.51,69.87,72.86
64.82,43.29,16.41
70.61,41.80,19.70
28.29,68.09,31.53
71.30,52.18,49.45
62.98,31.20,56.76
15.62,68.96,55.88
31.59,75.45,61.63
27.37,44.71,65.86
55.68,48.61,19.16
61.65,64.68,25.07
38.24,20.43,25.18
38.93,22.55,34.56
65.72,70.29,60.12
58.10,80.36,61.51
24.16,55.10,63.96
24.44,40.84,18.65
68.11,83.18,35.34
20.55,65.11,54.51
46.20,38.99,56.41
12.35,46.88,31.34
14.49,74.38,35.53
52.16,15.10,39.71
61.32,19.20,49.89
22.37,44.83,55.97
39.10,62.37,57.84
51.98,75.37,66.97
47.12,12.22,31.69
17.90,24.28,34.86
54.83,29.83,59.36
47.48,44.89,68.59
38.72,69.73,74.27
71.48,50.55,34.96
58.16,14.26,42.06
41.20,56.27,72.32
42.11,27.98,34.19
78.17,61.05,39.43
25.09,15.80,37.88
42.53,77.02,49.19
75.10,65.77,50.63
49.66,64.29,58.51
42.46,79.52,59.63
33.28,59.71,68.77
69.35,44.24,27.15
16.72,38.07,27.14
22.65,31.12,40.20
39.04,12.11,42.58
20.54,26.31,48.50
63.92,53.78,59.04
16.10,64.69,31.77
66.80,34.89,34.69
25.86,45.58,41.44
42.48,88.33,45.30
27.87,48.75,17.27
22.77,24.36,27.89
60.33,85.95,34.41
49.42,80.08,34.90
25.80,89.81,36.60
35.10,77.54,39.82
18.25,58.24,45.60
17.80,47.02,44.85
24.92,87.05,46.00
73.17,44.90,45.00
71.50,55.26,21.69
15.47,63.18,24.07
20.82,68.77,24.92
55.67,13.96,31.40
55.09,78.47,38.68
46.52,11.09,41.21
61.33,81.11,47.54
26.67,52.78,45.47
19.56,65.32,63.11
41.87,71.36,65.19
60.87,60.21,69.13
26.72,36.11,15.87
36.35,12.72,32.28
16.85,54.38,36.34
23.40,47.71,34.93
